,Ano,Mes,Dia,hora,T20 Laje,T05 Ponte
6806,2015,8,6,14,21.819,23.184
6807,2015,8,6,15,21.891,23.04
6808,2015,8,6,16,21.819,23.04
6809,2015,8,6,17,21.748,22.824
6810,2015,8,6,18,21.7,22.274
6811,2015,8,6,19,21.891,22.13
6812,2015,8,6,20,21.676,22.705
6813,2015,8,6,21,21.795,22.8
6814,2015,8,6,22,21.891,23.064
6815,2015,8,6,23,22.034,23.208
6816,2015,8,7,0,21.867,22.992
6817,2015,8,7,1,21.891,22.944
6818,2015,8,7,2,21.843,23.04
6819,2015,8,7,3,21.867,23.112
6820,2015,8,7,4,22.011,23.16
6821,2015,8,7,5,21.867,23.064
6822,2015,8,7,6,21.843,22.705
6823,2015,8,7,7,21.772,22.13
6824,2015,8,7,8,21.867,22.585
6825,2015,8,7,9,21.867,22.848
6826,2015,8,7,10,21.939,23.136
6827,2015,8,7,11,22.082,23.16
6828,2015,8,7,12,21.867,23.136
6829,2015,8,7,13,21.867,22.944
6830,2015,8,7,14,21.891,23.28
6831,2015,8,7,15,21.867,23.064
6832,2015,8,7,16,21.891,23.232
6833,2015,8,7,17,21.819,23.184
6834,2015,8,7,18,21.748,23.088
6835,2015,8,7,19,21.533,22.657
6836,2015,8,7,20,22.034,22.321
6837,2015,8,7,21,21.652,22.776
6838,2015,8,7,22,21.772,23.184
6839,2015,8,7,23,21.867,23.256
6840,2015,8,8,0,21.772,23.232
6841,2015,8,8,1,21.724,23.232
6842,2015,8,8,2,21.676,23.208
6843,2015,8,8,3,21.724,23.328
6844,2015,8,8,4,21.748,23.328
6845,2015,8,8,5,22.25,23.304
6846,2015,8,8,6,21.652,23.184
6847,2015,8,8,7,21.318,22.848
6848,2015,8,8,8,21.223,22.298
6849,2015,8,8,9,21.676,22.681
6850,2015,8,8,10,21.557,23.112
6851,2015,8,8,11,21.604,23.256
6852,2015,8,8,12,21.294,23.232
6853,2015,8,8,13,21.318,23.28
6854,2015,8,8,14,21.533,23.064
6855,2015,8,8,15,21.533,22.92
6856,2015,8,8,16,21.223,23.112
6857,2015,8,8,17,21.676,23.208
6858,2015,8,8,18,21.843,23.376
6859,2015,8,8,19,21.246,23.617
6860,2015,8,8,20,21.079,23.328
6861,2015,8,8,21,21.008,23.04
6862,2015,8,8,22,21.413,23.376
6863,2015,8,8,23,21.437,23.304
6864,2015,8,9,0,22.011,23.304
6865,2015,8,9,1,21.056,23.304
6866,2015,8,9,2,20.77,23.232
6867,2015,8,9,3,21.294,23.232
6868,2015,8,9,4,21.127,23.328
6869,2015,8,9,5,21.509,23.232
6870,2015,8,9,6,21.39,23.16
6871,2015,8,9,7,20.174,23.136
6872,2015,8,9,8,19.651,22.968
6873,2015,8,9,9,19.341,22.944
6874,2015,8,9,10,19.413,23.064
6875,2015,8,9,11,19.151,22.8
6876,2015,8,9,12,19.532,23.256
6877,2015,8,9,13,19.08,23.04
6878,2015,8,9,14,19.318,23.064
6879,2015,8,9,15,19.199,23.352
6880,2015,8,9,16,21.151,23.424
6881,2015,8,9,17,20.936,23.497
6882,2015,8,9,18,21.27,23.521
6883,2015,8,9,19,19.222,23.424
6884,2015,8,9,20,18.937,23.424
6885,2015,8,9,21,18.58,23.28
6886,2015,8,9,22,19.222,23.256
6887,2015,8,9,23,18.675,23.28
6888,2015,8,10,0,19.08,23.256
6889,2015,8,10,1,19.175,23.16
6890,2015,8,10,2,18.509,23.232
6891,2015,8,10,3,18.771,23.136
6892,2015,8,10,4,20.341,23.016
6893,2015,8,10,5,20.365,22.92
6894,2015,8,10,6,22.058,22.968
6895,2015,8,10,7,18.533,22.92
6896,2015,8,10,8,17.962,22.92
6897,2015,8,10,9,17.891,22.8
6898,2015,8,10,10,17.534,22.992
6899,2015,8,10,11,16.701,22.465
6900,2015,8,10,12,16.796,22.585
6901,2015,8,10,13,16.773,22.321
6902,2015,8,10,14,17.249,22.776
6903,2015,8,10,15,17.368,22.824
6904,2015,8,10,16,17.225,22.896
6905,2015,8,10,17,19.008,22.729
6906,2015,8,10,18,18.224,23.16
6907,2015,8,10,19,20.007,23.184
6908,2015,8,10,20,17.368,23.28
6909,2015,8,10,21,17.415,22.992
6910,2015,8,10,22,17.177,23.112
6911,2015,8,10,23,16.939,22.345
6912,2015,8,11,0,16.963,22.298
6913,2015,8,11,1,17.32,22.944
6914,2015,8,11,2,18.985,23.136
6915,2015,8,11,3,19.865,23.04
6916,2015,8,11,4,18.794,23.016
6917,2015,8,11,5,17.344,22.848
6918,2015,8,11,6,17.938,22.705
6919,2015,8,11,7,18.105,22.609
6920,2015,8,11,8,17.677,22.609
6921,2015,8,11,9,17.296,22.633
6922,2015,8,11,10,16.987,22.25
6923,2015,8,11,11,16.654,21.294
6924,2015,8,11,12,16.725,20.246
6925,2015,8,11,13,17.32,20.103
6926,2015,8,11,14,16.725,20.936
6927,2015,8,11,15,17.011,22.082
6928,2015,8,11,16,17.225,22.417
6929,2015,8,11,17,17.796,22.681
6930,2015,8,11,18,17.106,22.537
6931,2015,8,11,19,17.391,22.657
6932,2015,8,11,20,17.796,22.657
6933,2015,8,11,21,16.844,22.896
6934,2015,8,11,22,17.011,21.223
6935,2015,8,11,23,16.463,21.318
6936,2015,8,12,0,16.511,19.96
6937,2015,8,12,1,16.701,20.77
6938,2015,8,12,2,17.082,22.058
6939,2015,8,12,3,17.13,22.178
6940,2015,8,12,4,17.201,22.25
6941,2015,8,12,5,16.987,22.417
6942,2015,8,12,6,17.13,22.465
6943,2015,8,12,7,18.105,22.441
6944,2015,8,12,8,17.653,22.465
6945,2015,8,12,9,16.892,22.417
6946,2015,8,12,10,16.892,22.034
6947,2015,8,12,11,16.296,21.27
6948,2015,8,12,12,17.082,20.031
6949,2015,8,12,13,16.225,18.01
6950,2015,8,12,14,16.225,19.008
6951,2015,8,12,15,16.511,19.175
6952,2015,8,12,16,16.225,21.413
6953,2015,8,12,17,16.249,21.294
6954,2015,8,12,18,16.415,21.891
6955,2015,8,12,19,16.677,21.987
6956,2015,8,12,20,16.749,22.154
6957,2015,8,12,21,16.892,22.274
6958,2015,8,12,22,16.511,22.226
6959,2015,8,12,23,16.344,19.674
6960,2015,8,13,0,16.129,20.055
6961,2015,8,13,1,15.867,20.055
6962,2015,8,13,2,16.225,19.865
6963,2015,8,13,3,16.368,20.603
6964,2015,8,13,4,16.225,21.748
6965,2015,8,13,5,16.606,21.509
6966,2015,8,13,6,16.677,21.987
6967,2015,8,13,7,16.773,21.867
6968,2015,8,13,8,18.247,21.819
6969,2015,8,13,9,16.915,22.082
6970,2015,8,13,10,16.534,21.891
6971,2015,8,13,11,16.749,20.126
6972,2015,8,13,12,15.939,19.555
6973,2015,8,13,13,16.153,18.461
6974,2015,8,13,14,15.939,18.105
6975,2015,8,13,15,16.915,17.891
6976,2015,8,13,16,16.082,20.174
6977,2015,8,13,17,16.272,20.674
6978,2015,8,13,18,16.106,20.65
6979,2015,8,13,19,16.344,20.817
6980,2015,8,13,20,16.749,21.223
6981,2015,8,13,21,17.272,21.151
6982,2015,8,13,22,16.487,21.294
6983,2015,8,13,23,16.654,19.984
6984,2015,8,14,0,16.153,19.294
6985,2015,8,14,1,15.986,17.368
6986,2015,8,14,2,15.796,17.605
6987,2015,8,14,3,16.058,17.653
6988,2015,8,14,4,16.082,20.484
6989,2015,8,14,5,16.177,20.984
6990,2015,8,14,6,16.606,20.222
6991,2015,8,14,7,16.677,21.199
6992,2015,8,14,8,16.915,21.509
6993,2015,8,14,9,17.962,21.581
6994,2015,8,14,10,16.796,21.461
6995,2015,8,14,11,16.582,21.366
6996,2015,8,14,12,16.773,20.198
6997,2015,8,14,13,16.177,18.794
6998,2015,8,14,14,16.439,18.366
6999,2015,8,14,15,15.796,17.796
7000,2015,8,14,16,16.058,17.724
7001,2015,8,14,17,16.177,20.007
7002,2015,8,14,18,16.368,20.222
7003,2015,8,14,19,16.534,20.865
7004,2015,8,14,20,16.749,21.557
7005,2015,8,14,21,16.939,21.724
7006,2015,8,14,22,16.534,21.628
7007,2015,8,14,23,16.654,21.223
7008,2015,8,15,0,16.153,19.555
7009,2015,8,15,1,15.915,18.842
7010,2015,8,15,2,15.796,18.176
7011,2015,8,15,3,16.177,18.438
7012,2015,8,15,4,15.891,18.39
7013,2015,8,15,5,16.01,20.841
7014,2015,8,15,6,16.249,20.222
7015,2015,8,15,7,16.487,20.341
7016,2015,8,15,8,17.177,21.127
7017,2015,8,15,9,18.533,21.175
7018,2015,8,15,10,16.796,21.413
7019,2015,8,15,11,16.534,21.318
7020,2015,8,15,12,16.415,19.936
7021,2015,8,15,13,16.177,18.818
7022,2015,8,15,14,16.296,18.699
7023,2015,8,15,15,15.819,17.796
7024,2015,8,15,16,16.82,17.344
7025,2015,8,15,17,15.461,17.843
7026,2015,8,15,18,15.676,19.984
7027,2015,8,15,19,15.986,19.888
7028,2015,8,15,20,16.225,20.365
7029,2015,8,15,21,16.558,20.46
7030,2015,8,15,22,16.892,20.865
7031,2015,8,15,23,16.249,20.865
7032,2015,8,16,0,16.249,19.318
7033,2015,8,16,1,15.772,18.842
7034,2015,8,16,2,15.461,17.629
7035,2015,8,16,3,15.199,17.486
7036,2015,8,16,4,15.843,17.701
7037,2015,8,16,5,15.533,19.865
7038,2015,8,16,6,15.748,19.912
7039,2015,8,16,7,16.034,19.246
7040,2015,8,16,8,16.296,20.246
7041,2015,8,16,9,17.011,20.984
7042,2015,8,16,10,16.987,21.032
7043,2015,8,16,11,16.392,20.722
7044,2015,8,16,12,16.249,20.698
7045,2015,8,16,13,15.986,18.961
7046,2015,8,16,14,16.058,18.937
7047,2015,8,16,15,16.32,18.081
7048,2015,8,16,16,15.748,17.32
7049,2015,8,16,17,15.629,17.51
7050,2015,8,16,18,15.843,18.889
7051,2015,8,16,19,15.939,19.555
7052,2015,8,16,20,15.986,19.841
7053,2015,8,16,21,16.415,19.888
7054,2015,8,16,22,16.939,20.841
7055,2015,8,16,23,16.106,20.722
7056,2015,8,17,0,16.344,20.412
7057,2015,8,17,1,16.272,18.604
7058,2015,8,17,2,15.915,18.2
7059,2015,8,17,3,16.034,17.701
7060,2015,8,17,4,15.819,17.344
7061,2015,8,17,5,15.461,17.439
7062,2015,8,17,6,15.724,20.103
7063,2015,8,17,7,15.772,18.652
7064,2015,8,17,8,16.058,19.627
7065,2015,8,17,9,17.344,20.531
7066,2015,8,17,10,16.534,20.46
7067,2015,8,17,11,16.439,20.65
7068,2015,8,17,12,16.606,20.222
7069,2015,8,17,13,16.415,19.413
7070,2015,8,17,14,16.01,18.889
7071,2015,8,17,15,16.129,18.224
7072,2015,8,17,16,16.01,17.463
7073,2015,8,17,17,16.32,17.368
7074,2015,8,17,18,15.629,
7075,2015,8,17,19,15.986,19.032
7076,2015,8,17,20,15.915,19.912
7077,2015,8,17,21,16.177,20.222
7078,2015,8,17,22,17.011,20.555
7079,2015,8,17,23,16.558,20.484
7080,2015,8,18,0,16.415,20.436
7081,2015,8,18,1,16.201,19.984
7082,2015,8,18,2,16.415,18.699
7083,2015,8,18,3,15.915,18.224
7084,2015,8,18,4,15.963,17.439
7085,2015,8,18,5,16.034,17.32
7086,2015,8,18,6,15.724,19.46
7087,2015,8,18,7,16.01,19.436
7088,2015,8,18,8,16.106,19.532
7089,2015,8,18,9,16.32,20.103
7090,2015,8,18,10,17.938,20.436
7091,2015,8,18,11,16.511,20.388
7092,2015,8,18,12,16.368,20.579
7093,2015,8,18,13,16.082,20.031
7094,2015,8,18,14,16.439,18.961
7095,2015,8,18,15,16.272,19.008
7096,2015,8,18,16,16.463,18.081
7097,2015,8,18,17,15.342,17.011
7098,2015,8,18,18,15.652,18.176
7099,2015,8,18,19,15.724,19.555
7100,2015,8,18,20,16.129,19.912
7101,2015,8,18,21,16.153,20.198
7102,2015,8,18,22,16.892,20.817
7103,2015,8,18,23,16.272,20.031
7104,2015,8,19,0,16.463,20.722
7105,2015,8,19,1,16.106,20.317
7106,2015,8,19,2,15.986,20.031
7107,2015,8,19,3,16.344,18.366
7108,2015,8,19,4,15.629,18.105
7109,2015,8,19,5,15.891,17.582
7110,2015,8,19,6,16.01,18.675
7111,2015,8,19,7,15.843,20.126
7112,2015,8,19,8,16.272,19.793
7113,2015,8,19,9,16.201,19.722
7114,2015,8,19,10,16.582,20.079
7115,2015,8,19,11,16.439,20.15
7116,2015,8,19,12,16.415,20.507
7117,2015,8,19,13,16.368,20.531
7118,2015,8,19,14,16.201,19.413
7119,2015,8,19,15,16.034,19.008
7120,2015,8,19,16,16.058,17.938
7121,2015,8,19,17,15.652,17.582
7122,2015,8,19,18,16.249,17.32
7123,2015,8,19,19,15.629,19.936
7124,2015,8,19,20,16.01,19.936
7125,2015,8,19,21,16.177,20.984
7126,2015,8,19,22,16.773,19.888
7127,2015,8,19,23,16.558,20.341
7128,2015,8,20,0,16.534,20.507
7129,2015,8,20,1,16.344,20.484
7130,2015,8,20,2,16.344,20.055
7131,2015,8,20,3,16.415,18.913
7132,2015,8,20,4,16.034,18.842
7133,2015,8,20,5,15.796,17.605
7134,2015,8,20,6,16.463,18.295
7135,2015,8,20,7,15.796,19.651
7136,2015,8,20,8,15.939,20.222
7137,2015,8,20,9,16.129,20.46
7138,2015,8,20,10,16.415,19.912
7139,2015,8,20,11,16.606,20.103
7140,2015,8,20,12,16.32,20.412
7141,2015,8,20,13,16.177,20.484
7142,2015,8,20,14,15.986,20.484
7143,2015,8,20,15,16.034,19.984
7144,2015,8,20,16,16.534,18.461
7145,2015,8,20,17,16.058,17.653
7146,2015,8,20,18,15.915,17.677
7147,2015,8,20,19,15.939,18.2
7148,2015,8,20,20,15.939,19.341
7149,2015,8,20,21,16.153,19.793
7150,2015,8,20,22,16.368,19.579
7151,2015,8,20,23,16.701,19.984
7152,2015,8,21,0,16.272,19.888
7153,2015,8,21,1,16.296,20.15
7154,2015,8,21,2,16.177,19.651
7155,2015,8,21,3,16.249,19.603
7156,2015,8,21,4,16.654,18.224
7157,2015,8,21,5,16.558,17.486
7158,2015,8,21,6,16.272,17.296
7159,2015,8,21,7,16.511,17.724
7160,2015,8,21,8,16.368,18.961
7161,2015,8,21,9,16.368,19.888
7162,2015,8,21,10,16.439,19.603
7163,2015,8,21,11,17.486,19.579
7164,2015,8,21,12,16.463,19.936
7165,2015,8,21,13,16.63,19.912
7166,2015,8,21,14,16.63,19.865
7167,2015,8,21,15,16.534,19.532
7168,2015,8,21,16,16.558,19.222
7169,2015,8,21,17,16.773,18.319
7170,2015,8,21,18,16.606,17.891
7171,2015,8,21,19,17.011,18.842
7172,2015,8,21,20,16.654,18.961
7173,2015,8,21,21,16.701,19.365
7174,2015,8,21,22,16.534,19.436
7175,2015,8,21,23,16.987,19.912
7176,2015,8,22,0,16.796,19.222
7177,2015,8,22,1,16.796,19.817
7178,2015,8,22,2,16.749,19.722
7179,2015,8,22,3,17.011,19.722
7180,2015,8,22,4,16.63,19.46
7181,2015,8,22,5,16.987,19.199
7182,2015,8,22,6,17.13,18.58
7183,2015,8,22,7,17.034,18.913
7184,2015,8,22,8,17.011,19.222
7185,2015,8,22,9,17.082,19.888
7186,2015,8,22,10,16.844,19.413
7187,2015,8,22,11,17.51,20.103
7188,2015,8,22,12,17.082,20.126
7189,2015,8,22,13,17.272,20.055
7190,2015,8,22,14,17.32,20.65
7191,2015,8,22,15,17.843,20.174
7192,2015,8,22,16,16.939,20.222
7193,2015,8,22,17,17.034,20.674
7194,2015,8,22,18,17.51,19.888
7195,2015,8,22,19,17.344,18.461
7196,2015,8,22,20,17.629,19.27
7197,2015,8,22,21,17.582,19.555
7198,2015,8,22,22,17.13,20.031
7199,2015,8,22,23,17.891,20.198
7200,2015,8,23,0,17.272,20.555
7201,2015,8,23,1,17.106,20.77
7202,2015,8,23,2,17.034,21.008
7203,2015,8,23,3,17.391,21.032
7204,2015,8,23,4,17.368,21.056
7205,2015,8,23,5,16.892,20.412
7206,2015,8,23,6,17.51,20.269
7207,2015,8,23,7,17.415,19.532
7208,2015,8,23,8,17.701,19.46
7209,2015,8,23,9,17.558,19.603
7210,2015,8,23,10,17.558,19.984
7211,2015,8,23,11,17.582,20.388
7212,2015,8,23,12,17.51,20.412
7213,2015,8,23,13,17.486,20.388
7214,2015,8,23,14,17.439,20.531
7215,2015,8,23,15,17.439,20.793
7216,2015,8,23,16,18.366,20.746
7217,2015,8,23,17,17.415,21.151
7218,2015,8,23,18,17.391,21.199
7219,2015,8,23,19,17.415,20.222
7220,2015,8,23,20,17.558,19.08
7221,2015,8,23,21,17.677,19.674
7222,2015,8,23,22,17.534,20.079
7223,2015,8,23,23,17.558,20.531
7224,2015,8,24,0,17.534,20.103
7225,2015,8,24,1,17.51,20.269
7226,2015,8,24,2,17.819,20.841
7227,2015,8,24,3,17.368,21.294
7228,2015,8,24,4,17.082,20.96
7229,2015,8,24,5,17.296,21.342
7230,2015,8,24,6,17.296,20.365
7231,2015,8,24,7,17.439,19.484
7232,2015,8,24,8,17.32,19.722
7233,2015,8,24,9,17.796,20.103
7234,2015,8,24,10,17.629,19.365
7235,2015,8,24,11,17.486,19.746
7236,2015,8,24,12,17.439,19.722
7237,2015,8,24,13,17.415,19.888
7238,2015,8,24,14,17.463,20.507
7239,2015,8,24,15,17.463,20.722
7240,2015,8,24,16,17.486,20.627
7241,2015,8,24,17,17.415,20.746
7242,2015,8,24,18,17.51,20.555
7243,2015,8,24,19,17.391,20.698
7244,2015,8,24,20,17.653,19.532
7245,2015,8,24,21,17.819,18.628
7246,2015,8,24,22,17.891,19.555
7247,2015,8,24,23,18.033,19.555
7248,2015,8,25,0,17.938,20.055
7249,2015,8,25,1,17.843,19.413
7250,2015,8,25,2,17.843,19.246
7251,2015,8,25,3,17.748,20.341
7252,2015,8,25,4,17.701,20.555
7253,2015,8,25,5,17.415,20.817
7254,2015,8,25,6,18.057,20.984
7255,2015,8,25,7,18.057,20.674
7256,2015,8,25,8,17.962,19.294
7257,2015,8,25,9,17.986,18.319
7258,2015,8,25,10,17.534,18.747
7259,2015,8,25,11,17.653,18.842
7260,2015,8,25,12,17.701,18.961
7261,2015,8,25,13,17.653,19.151
7262,2015,8,25,14,18.2,18.985
7263,2015,8,25,15,17.653,19.603
7264,2015,8,25,16,17.677,19.222
7265,2015,8,25,17,17.843,19.936
7266,2015,8,25,18,17.915,20.341
7267,2015,8,25,19,18.129,20.103
7268,2015,8,25,20,18.081,20.341
7269,2015,8,25,21,18.033,19.056
7270,2015,8,25,22,17.962,18.842
7271,2015,8,25,23,17.819,18.723
7272,2015,8,26,0,17.677,18.771
7273,2015,8,26,1,17.986,18.889
7274,2015,8,26,2,17.867,18.937
7275,2015,8,26,3,17.843,19.793
7276,2015,8,26,4,17.867,20.365
7277,2015,8,26,5,17.962,20.388
7278,2015,8,26,6,17.938,20.388
7279,2015,8,26,7,18.604,20.507
7280,2015,8,26,8,18.152,20.531
7281,2015,8,26,9,18.057,19.555
7282,2015,8,26,10,17.986,19.151
7283,2015,8,26,11,17.843,18.509
7284,2015,8,26,12,17.891,18.723
7285,2015,8,26,13,17.843,18.842
7286,2015,8,26,14,18.01,18.961
7287,2015,8,26,15,17.938,19.627
7288,2015,8,26,16,17.962,19.603
7289,2015,8,26,17,18.033,19.746
7290,2015,8,26,18,18.057,19.579
7291,2015,8,26,19,18.081,20.293
7292,2015,8,26,20,18.557,20.841
7293,2015,8,26,21,18.295,20.341
7294,2015,8,26,22,18.2,19.746
7295,2015,8,26,23,18.319,19.46
7296,2015,8,27,0,18.271,19.294
7297,2015,8,27,1,18.224,19.199
7298,2015,8,27,2,18.557,19.579
7299,2015,8,27,3,18.295,20.031
7300,2015,8,27,4,18.319,20.793
7301,2015,8,27,5,18.319,20.531
7302,2015,8,27,6,18.224,20.507
7303,2015,8,27,7,18.343,20.531
7304,2015,8,27,8,18.866,21.032
7305,2015,8,27,9,18.604,20.484
7306,2015,8,27,10,18.509,19.936
7307,2015,8,27,11,18.414,19.532
7308,2015,8,27,12,18.461,19.603
7309,2015,8,27,13,18.604,19.436
7310,2015,8,27,14,18.747,19.365
7311,2015,8,27,15,18.652,19.246
7312,2015,8,27,16,18.604,19.555
7313,2015,8,27,17,18.652,19.627
7314,2015,8,27,18,18.652,19.841
7315,2015,8,27,19,18.628,20.412
7316,2015,8,27,20,18.628,20.531
7317,2015,8,27,21,18.985,20.412
7318,2015,8,27,22,18.866,20.031
7319,2015,8,27,23,18.794,19.294
7320,2015,8,28,0,18.723,19.318
7321,2015,8,28,1,18.628,19.246
7322,2015,8,28,2,18.723,19.318
7323,2015,8,28,3,18.747,19.318
7324,2015,8,28,4,18.723,20.079
7325,2015,8,28,5,18.842,20.365
7326,2015,8,28,6,18.889,20.031
7327,2015,8,28,7,18.889,20.412
7328,2015,8,28,8,18.937,20.579
7329,2015,8,28,9,19.08,20.65
7330,2015,8,28,10,19.008,20.746
7331,2015,8,28,11,18.961,19.555
7332,2015,8,28,12,18.842,19.817
7333,2015,8,28,13,18.889,19.46
7334,2015,8,28,14,18.889,19.318
7335,2015,8,28,15,19.032,19.436
7336,2015,8,28,16,18.818,19.27
7337,2015,8,28,17,18.818,19.222
7338,2015,8,28,18,18.889,19.841
7339,2015,8,28,19,18.961,20.174
7340,2015,8,28,20,19.127,20.341
7341,2015,8,28,21,19.222,20.531
7342,2015,8,28,22,19.175,20.293
7343,2015,8,28,23,19.246,19.984
7344,2015,8,29,0,18.961,19.341
7345,2015,8,29,1,18.794,19.651
7346,2015,8,29,2,18.818,19.413
7347,2015,8,29,3,19.08,19.27
7348,2015,8,29,4,18.889,19.365
7349,2015,8,29,5,18.913,19.77
7350,2015,8,29,6,19.008,20.15
7351,2015,8,29,7,19.103,20.198
7352,2015,8,29,8,19.199,20.46
7353,2015,8,29,9,19.389,20.555
7354,2015,8,29,10,19.199,20.579
7355,2015,8,29,11,19.199,20.531
7356,2015,8,29,12,19.08,19.674
7357,2015,8,29,13,18.913,19.603
7358,2015,8,29,14,18.889,19.413
7359,2015,8,29,15,19.008,19.246
7360,2015,8,29,16,19.151,19.46
7361,2015,8,29,17,19.008,20.412
7362,2015,8,29,18,19.056,20.174
7363,2015,8,29,19,19.103,19.698
7364,2015,8,29,20,19.222,20.341
7365,2015,8,29,21,19.294,20.246
7366,2015,8,29,22,19.508,20.436
7367,2015,8,29,23,19.246,20.317
7368,2015,8,30,0,19.175,19.984
7369,2015,8,30,1,18.889,19.508
7370,2015,8,30,2,18.699,19.46
7371,2015,8,30,3,18.818,19.389
7372,2015,8,30,4,18.699,19.46
7373,2015,8,30,5,18.794,19.508
7374,2015,8,30,6,18.937,19.96
7375,2015,8,30,7,19.175,20.412
7376,2015,8,30,8,19.318,20.412
7377,2015,8,30,9,19.484,20.603
7378,2015,8,30,10,19.532,20.746
7379,2015,8,30,11,19.413,21.103
7380,2015,8,30,12,19.127,20.198
7381,2015,8,30,13,18.961,19.746
7382,2015,8,30,14,18.842,19.912
7383,2015,8,30,15,18.675,19.484
7384,2015,8,30,16,18.985,19.484
7385,2015,8,30,17,18.818,19.722
7386,2015,8,30,18,18.794,20.412
7387,2015,8,30,19,19.032,20.103
7388,2015,8,30,20,19.032,20.555
7389,2015,8,30,21,19.175,20.603
7390,2015,8,30,22,19.294,20.65
7391,2015,8,30,23,19.579,20.77
7392,2015,8,31,0,19.103,20.603
7393,2015,8,31,1,18.866,19.77
7394,2015,8,31,2,18.818,19.746
7395,2015,8,31,3,19.008,19.627
7396,2015,8,31,4,19.294,19.294
7397,2015,8,31,5,18.771,19.722
7398,2015,8,31,6,18.889,20.103
7399,2015,8,31,7,19.08,20.269
7400,2015,8,31,8,19.056,20.579
7401,2015,8,31,9,19.151,20.841
7402,2015,8,31,10,19.318,21.175
7403,2015,8,31,11,19.508,21.079
7404,2015,8,31,12,19.46,21.39
7405,2015,8,31,13,18.842,20.031
7406,2015,8,31,14,18.723,20.15
7407,2015,8,31,15,19.199,20.007
7408,2015,8,31,16,19.318,19.341
7409,2015,8,31,17,18.723,19.746
7410,2015,8,31,18,18.818,20.484
7411,2015,8,31,19,18.985,20.793
7412,2015,8,31,20,19.056,20.484
7413,2015,8,31,21,19.151,20.65
7414,2015,8,31,22,19.127,20.936
7415,2015,8,31,23,19.318,20.913
7416,2015,9,1,0,19.199,20.984
7417,2015,9,1,1,19.056,20.579
7418,2015,9,1,2,18.557,19.888
7419,2015,9,1,3,18.628,19.722
7420,2015,9,1,4,18.533,19.532
7421,2015,9,1,5,18.271,19.365
7422,2015,9,1,6,18.39,20.126
7423,2015,9,1,7,18.675,20.65
7424,2015,9,1,8,18.723,20.722
7425,2015,9,1,9,18.842,20.841
7426,2015,9,1,10,18.794,21.318
7427,2015,9,1,11,18.913,22.058
7428,2015,9,1,12,19.532,21.485
7429,2015,9,1,13,18.866,20.96
7430,2015,9,1,14,18.2,19.96
7431,2015,9,1,15,18.461,20.412
7432,2015,9,1,16,18.794,19.532
7433,2015,9,1,17,18.985,19.46
7434,2015,9,1,18,18.604,19.246
7435,2015,9,1,19,18.675,20.246
7436,2015,9,1,20,18.604,21.127
7437,2015,9,1,21,18.913,21.151
7438,2015,9,1,22,19.222,21.223
7439,2015,9,1,23,18.794,21.079
7440,2015,9,2,0,18.889,20.913
7441,2015,9,2,1,18.794,21.223
7442,2015,9,2,2,18.985,20.603
7443,2015,9,2,3,18.628,19.912
7444,2015,9,2,4,18.723,19.318
7445,2015,9,2,5,18.937,19.318
7446,2015,9,2,6,18.913,19.436
7447,2015,9,2,7,18.985,19.793
7448,2015,9,2,8,18.937,20.841
7449,2015,9,2,9,18.889,20.77
7450,2015,9,2,10,18.913,20.841
7451,2015,9,2,11,18.842,20.936
7452,2015,9,2,12,18.866,20.936
7453,2015,9,2,13,19.318,20.936
7454,2015,9,2,14,18.961,21.079
7455,2015,9,2,15,19.103,20.293
7456,2015,9,2,16,18.913,19.888
7457,2015,9,2,17,19.032,19.746
7458,2015,9,2,18,19.08,19.222
7459,2015,9,2,19,19.103,20.365
7460,2015,9,2,20,19.246,20.698
7461,2015,9,2,21,19.222,20.889
7462,2015,9,2,22,19.603,20.936
7463,2015,9,2,23,19.27,20.913
7464,2015,9,3,0,19.199,21.056
7465,2015,9,3,1,19.222,21.079
7466,2015,9,3,2,19.199,20.889
7467,2015,9,3,3,19.246,20.293
7468,2015,9,3,4,19.103,19.722
7469,2015,9,3,5,19.008,19.651
7470,2015,9,3,6,18.937,19.579
7471,2015,9,3,7,19.008,20.15
7472,2015,9,3,8,19.08,20.698
7473,2015,9,3,9,19.436,20.841
7474,2015,9,3,10,19.46,20.865
7475,2015,9,3,11,19.318,20.817
7476,2015,9,3,12,19.27,21.032
7477,2015,9,3,13,19.199,21.175
7478,2015,9,3,14,19.484,21.199
7479,2015,9,3,15,19.27,21.008
7480,2015,9,3,16,19.222,20.031
7481,2015,9,3,17,18.771,19.77
7482,2015,9,3,18,19.222,20.174
7483,2015,9,3,19,18.913,20.031
7484,2015,9,3,20,19.008,20.65
7485,2015,9,3,21,19.222,21.079
7486,2015,9,3,22,19.46,21.175
7487,2015,9,3,23,19.294,20.889
7488,2015,9,4,0,19.151,20.817
7489,2015,9,4,1,19.246,20.984
7490,2015,9,4,2,19.27,21.079
7491,2015,9,4,3,18.913,21.079
7492,2015,9,4,4,19.199,20.555
7493,2015,9,4,5,18.842,19.888
7494,2015,9,4,6,18.913,19.484
7495,2015,9,4,7,19.127,19.651
7496,2015,9,4,8,19.08,20.531
7497,2015,9,4,9,19.08,20.65
7498,2015,9,4,10,19.413,20.603
7499,2015,9,4,11,19.294,21.032
7500,2015,9,4,12,19.222,20.841
7501,2015,9,4,13,19.222,21.103
7502,2015,9,4,14,19.175,21.056
7503,2015,9,4,15,19.318,20.936
