Ano,Mes,Dia,hora,T20 Laje,T05 Ponte
2014,11,30,3,17.962,22.465
2014,11,30,4,18.295,21.987
2014,11,30,5,18.675,23.16
2014,11,30,6,18.105,22.441
2014,11,30,7,18.818,21.342
2014,11,30,8,18.628,19.96
2014,11,30,9,18.699,20.531
2014,11,30,10,19.056,21.413
2014,11,30,11,18.985,21.127
2014,11,30,12,18.913,22.25
2014,11,30,13,18.01,21.676
2014,11,30,14,18.985,21.246
2014,11,30,15,18.652,21.509
2014,11,30,16,18.58,22.968
2014,11,30,17,18.485,21.963
2014,11,30,18,19.555,22.465
2014,11,30,19,18.604,22.417
2014,11,30,20,18.2,21.485
2014,11,30,21,18.247,21.342
2014,11,30,22,17.986,21.199
2014,11,30,23,18.58,20.936
2014,12,1,0,19.175,21.199
2014,12,1,1,18.343,21.437
2014,12,1,2,18.438,21.748
2014,12,1,3,18.628,21.843
2014,12,1,4,18.866,21.963
2014,12,1,5,18.58,22.537
2014,12,1,6,18.699,22.8
2014,12,1,7,17.748,22.896
2014,12,1,8,16.725,21.795
2014,12,1,9,16.654,20.388
2014,12,1,10,16.392,21.103
2014,12,1,11,16.415,20.341
2014,12,1,12,16.868,21.318
2014,12,1,13,16.082,21.032
2014,12,1,14,15.939,21.294
2014,12,1,15,16.201,20.436
2014,12,1,16,17.653,21.7
2014,12,1,17,17.344,22.633
2014,12,1,18,17.51,23.4
2014,12,1,19,18.461,23.232
2014,12,1,20,16.177,22.561
2014,12,1,21,15.915,20.889
2014,12,1,22,15.986,21.413
2014,12,1,23,15.772,20.46
2014,12,2,0,15.915,20.984
2014,12,2,1,15.867,20.484
2014,12,2,2,16.868,21.604
2014,12,2,3,16.939,21.366
2014,12,2,4,18.081,22.729
2014,12,2,5,17.272,22.753
2014,12,2,6,16.82,23.112
2014,12,2,7,18.343,22.8
2014,12,2,8,16.225,23.448
2014,12,2,9,15.629,20.484
2014,12,2,10,15.509,21.915
2014,12,2,11,15.438,20.293
2014,12,2,12,15.27,20.341
2014,12,2,13,15.414,20.079
2014,12,2,14,15.414,20.793
2014,12,2,15,15.318,21.557
2014,12,2,16,15.414,21.7
2014,12,2,17,15.461,22.633
2014,12,2,18,16.034,22.872
2014,12,2,19,16.225,22.417
2014,12,2,20,16.129,22.513
2014,12,2,21,15.366,22.202
2014,12,2,22,15.318,20.555
2014,12,2,23,15.008,19.912
2014,12,3,0,15.079,19.222
2014,12,3,1,15.151,19.722
2014,12,3,2,15.055,19.96
2014,12,3,3,15.867,20.65
2014,12,3,4,16.939,20.293
2014,12,3,5,16.058,22.011
2014,12,3,6,15.605,23.016
2014,12,3,7,15.843,22.657
2014,12,3,8,18.01,22.92
2014,12,3,9,15.39,22.992
2014,12,3,10,15.652,19.984
2014,12,3,11,15.031,20.15
2014,12,3,12,14.912,19.175
2014,12,3,13,15.127,19.413
2014,12,3,14,15.151,18.747
2014,12,3,15,15.199,19.555
2014,12,3,16,15.175,21.079
2014,12,3,17,15.915,20.746
2014,12,3,18,15.605,21.891
2014,12,3,19,15.629,22.369
2014,12,3,20,15.963,22.609
2014,12,3,21,15.629,22.154
2014,12,3,22,15.557,20.46
2014,12,3,23,15.39,20.841
2014,12,4,0,15.127,17.582
2014,12,4,1,15.055,
2014,12,4,2,15.509,18.675
2014,12,4,3,15.581,19.912
2014,12,4,4,15.318,20.65
2014,12,4,5,15.557,23.809
2014,12,4,6,15.509,22.202
2014,12,4,7,15.605,22.345
2014,12,4,8,15.7,21.915
2014,12,4,9,16.487,22.585
2014,12,4,10,15.414,20.865
2014,12,4,11,15.533,19.199
2014,12,4,12,15.414,18.889
2014,12,4,13,15.294,17.986
2014,12,4,14,16.082,18.842
2014,12,4,15,15.652,20.65
2014,12,4,16,15.605,20.936
2014,12,4,17,15.748,20.984
2014,12,4,18,15.748,22.058
2014,12,4,19,15.7,22.537
2014,12,4,20,15.772,23.208
2014,12,4,21,16.272,23.809
2014,12,4,22,15.796,23.497
2014,12,4,23,15.867,19.413
2014,12,5,0,15.915,20.436
2014,12,5,1,15.963,17.439
2014,12,5,2,15.891,18.485
2014,12,5,3,16.225,17.368
2014,12,5,4,15.796,18.652
2014,12,5,5,15.748,20.984
2014,12,5,6,15.915,21.294
2014,12,5,7,16.082,21.867
2014,12,5,8,16.058,21.7
2014,12,5,9,16.106,22.441
2014,12,5,10,16.677,22.513
2014,12,5,11,16.082,22.082
2014,12,5,12,16.177,18.842
2014,12,5,13,16.177,18.105
2014,12,5,14,16.344,17.891
2014,12,5,15,16.868,18.461
2014,12,5,16,16.344,21.056
2014,12,5,17,16.368,21.199
2014,12,5,18,16.296,21.581
2014,12,5,19,16.344,21.652
2014,12,5,20,16.415,21.819
2014,12,5,21,16.558,22.609
2014,12,5,22,18.295,22.992
2014,12,5,23,16.439,22.753
2014,12,6,0,16.725,19.912
2014,12,6,1,16.868,19.151
2014,12,6,2,17.13,17.629
2014,12,6,3,17.272,17.915
2014,12,6,4,17.32,18.509
2014,12,6,5,17.177,20.77
2014,12,6,6,17.106,20.579
2014,12,6,7,17.13,21.604
2014,12,6,8,17.082,21.724
2014,12,6,9,17.011,21.843
2014,12,6,10,17.13,22.513
2014,12,6,11,17.011,21.676
2014,12,6,12,17.32,20.079
2014,12,6,13,17.439,19.698
2014,12,6,14,17.605,18.771
2014,12,6,15,17.605,19.318
2014,12,6,16,17.796,18.842
2014,12,6,17,17.701,20.507
2014,12,6,18,17.51,20.627
2014,12,6,19,17.32,21.032
2014,12,6,20,17.296,21.032
2014,12,6,21,17.177,22.082
2014,12,6,22,17.32,21.772
2014,12,6,23,17.724,21.676
2014,12,7,0,17.415,21.079
2014,12,7,1,18.224,20.555
2014,12,7,2,17.938,18.224
2014,12,7,3,18.081,18.366
2014,12,7,4,18.319,18.557
2014,12,7,5,18.39,18.343
2014,12,7,6,18.438,20.46
2014,12,7,7,18.438,21.056
2014,12,7,8,18.224,22.417
2014,12,7,9,18.271,21.27
2014,12,7,10,18.604,22.034
2014,12,7,11,18.889,21.939
2014,12,7,12,18.176,21.509
2014,12,7,13,18.485,20.365
2014,12,7,14,18.343,19.865
2014,12,7,15,18.485,18.509
2014,12,7,16,18.747,18.699
2014,12,7,17,18.485,20.913
2014,12,7,18,18.675,21.342
2014,12,7,19,18.58,21.437
2014,12,7,20,18.39,22.513
2014,12,7,21,18.295,23.472
2014,12,7,22,18.271,23.569
2014,12,7,23,18.58,23.617
2014,12,8,0,18.39,22.609
2014,12,8,1,18.913,22.393
2014,12,8,2,18.771,21.032
2014,12,8,3,18.699,20.103
2014,12,8,4,18.699,19.603
2014,12,8,5,18.343,19.508
2014,12,8,6,18.557,21.175
2014,12,8,7,18.771,21.628
2014,12,8,8,18.723,21.7
2014,12,8,9,18.961,22.657
2014,12,8,10,19.555,22.25
2014,12,8,11,18.937,22.489
2014,12,8,12,19.056,22.561
2014,12,8,13,18.699,21.939
2014,12,8,14,18.224,20.365
2014,12,8,15,18.247,20.365
2014,12,8,16,18.414,19.222
2014,12,8,17,17.962,20.15
2014,12,8,18,18.247,21.795
2014,12,8,19,18.438,22.369
2014,12,8,20,18.58,22.369
2014,12,8,21,18.771,22.034
2014,12,8,22,18.985,22.345
2014,12,8,23,19.151,23.328
2014,12,9,0,18.913,23.569
2014,12,9,1,18.604,22.681
2014,12,9,2,17.938,21.342
2014,12,9,3,17.534,20.674
2014,12,9,4,17.724,19.984
2014,12,9,5,16.987,19.698
2014,12,9,6,17.986,19.817
2014,12,9,7,17.368,22.058
2014,12,9,8,17.701,22.537
2014,12,9,9,18.105,21.843
2014,12,9,10,19.175,22.178
2014,12,9,11,18.2,22.968
2014,12,9,12,18.01,22.417
2014,12,9,13,17.034,21.032
2014,12,9,14,16.749,21.127
2014,12,9,15,16.082,19.96
2014,12,9,16,15.891,19.722
2014,12,9,17,15.796,19.175
2014,12,9,18,16.63,20.531
2014,12,9,19,16.963,21.628
2014,12,9,20,17.201,22.393
2014,12,9,21,17.153,22.657
2014,12,9,22,18.295,23.497
2014,12,9,23,17.296,22.657
2014,12,10,0,17.082,22.441
2014,12,10,1,17.344,22.058
2014,12,10,2,16.225,22.513
2014,12,10,3,16.701,20.746
2014,12,10,4,16.677,20.436
2014,12,10,5,16.106,19.555
2014,12,10,6,16.082,19.127
2014,12,10,7,16.654,20.936
2014,12,10,8,16.892,22.226
2014,12,10,9,16.939,21.915
2014,12,10,10,18.414,22.393
2014,12,10,11,16.796,23.064
2014,12,10,12,17.13,22.202
2014,12,10,13,16.773,20.841
2014,12,10,14,16.439,21.151
2014,12,10,15,16.487,20.674
2014,12,10,16,16.272,18.937
2014,12,10,17,15.867,19.151
2014,12,10,18,16.082,20.007
2014,12,10,19,16.177,20.365
2014,12,10,20,16.272,21.056
2014,12,10,21,16.534,22.657
2014,12,10,22,16.677,22.441
2014,12,10,23,17.915,22.178
2014,12,11,0,16.511,23.112
2014,12,11,1,16.558,22.729
2014,12,11,2,16.368,21.366
2014,12,11,3,15.772,21.581
2014,12,11,4,16.058,19.698
2014,12,11,5,16.034,19.579
2014,12,11,6,15.724,18.58
2014,12,11,7,16.749,19.294
2014,12,11,8,15.963,22.417
2014,12,11,9,15.986,21.772
2014,12,11,10,16.749,22.968
2014,12,11,11,16.868,23.232
2014,12,11,12,16.344,22.561
2014,12,11,13,16.201,21.604
2014,12,11,14,15.963,19.96
2014,12,11,15,15.605,20.65
2014,12,11,16,15.724,20.46
2014,12,11,17,15.796,19.032
2014,12,11,18,15.39,18.961
2014,12,11,19,16.106,18.937
2014,12,11,20,15.652,20.531
2014,12,11,21,15.605,22.034
2014,12,11,22,16.058,21.891
2014,12,11,23,16.915,21.533
2014,12,12,0,16.106,22.585
2014,12,12,1,16.153,21.127
2014,12,12,2,16.106,21.103
2014,12,12,3,15.7,21.581
2014,12,12,4,15.724,21.724
2014,12,12,5,15.676,19.27
2014,12,12,6,15.533,18.747
2014,12,12,7,15.27,19.27
2014,12,12,8,15.7,19.793
2014,12,12,9,15.557,20.555
2014,12,12,10,16.344,22.776
2014,12,12,11,16.987,22.034
2014,12,12,12,15.867,22.776
2014,12,12,13,15.724,20.913
2014,12,12,14,15.772,20.317
2014,12,12,15,15.796,20.722
2014,12,12,16,15.461,20.555
2014,12,12,17,15.509,19.341
2014,12,12,18,15.318,18.675
2014,12,12,19,15.27,18.723
2014,12,12,20,15.963,20.317
2014,12,12,21,15.485,22.561
2014,12,12,22,15.652,20.603
2014,12,12,23,15.796,21.461
2014,12,13,0,16.392,22.561
2014,12,13,1,15.939,21.843
2014,12,13,2,15.796,20.77
2014,12,13,3,15.796,20.865
2014,12,13,4,15.509,20.65
2014,12,13,5,15.748,20.269
2014,12,13,6,15.438,17.986
2014,12,13,7,15.581,18.271
2014,12,13,8,16.01,19.175
2014,12,13,9,15.629,20.198
2014,12,13,10,15.676,19.603
2014,12,13,11,16.582,21.604
2014,12,13,12,16.058,22.13
2014,12,13,13,15.891,20.388
2014,12,13,14,15.796,20.531
2014,12,13,15,15.796,20.293
2014,12,13,16,15.796,20.317
2014,12,13,17,15.461,20.198
2014,12,13,18,15.676,19.793
2014,12,13,19,15.652,19.127
2014,12,13,20,15.676,19.627
2014,12,13,21,15.843,20.007
2014,12,13,22,15.652,21.103
2014,12,13,23,15.796,21.39
2014,12,14,0,15.867,22.011
2014,12,14,1,16.034,21.175
2014,12,14,2,16.177,20.889
2014,12,14,3,16.701,20.603
2014,12,14,4,16.225,21.056
2014,12,14,5,15.605,20.65
2014,12,14,6,15.724,19.579
2014,12,14,7,16.01,19.651
2014,12,14,8,16.392,18.747
2014,12,14,9,16.344,18.723
2014,12,14,10,16.201,18.889
2014,12,14,11,16.677,21.151
2014,12,14,12,16.32,22.13
2014,12,14,13,16.225,22.082
2014,12,14,14,16.153,20.436
2014,12,14,15,16.034,21.604
2014,12,14,16,15.891,21.294
2014,12,14,17,15.939,20.77
2014,12,14,18,15.748,19.46
2014,12,14,19,16.01,19.365
2014,12,14,20,15.891,19.341
2014,12,14,21,17.106,18.723
2014,12,14,22,16.129,20.15
2014,12,14,23,16.01,19.698
2014,12,15,0,16.01,19.484
2014,12,15,1,15.986,19.722
2014,12,15,2,15.939,20.031
2014,12,15,3,15.915,19.817
2014,12,15,4,15.867,20.388
2014,12,15,5,16.701,20.674
2014,12,15,6,15.915,19.746
2014,12,15,7,16.082,18.889
2014,12,15,8,17.653,19.484
2014,12,15,9,18.01,19.246
2014,12,15,10,16.32,18.176
2014,12,15,11,17.011,19.96
2014,12,15,12,16.415,20.412
2014,12,15,13,16.272,21.127
2014,12,15,14,16.32,20.96
2014,12,15,15,16.201,21.557
2014,12,15,16,16.272,21.963
2014,12,15,17,17.13,21.581
2014,12,15,18,16.296,20.841
2014,12,15,19,16.511,20.198
2014,12,15,20,17.296,18.961
2014,12,15,21,17.51,20.007
2014,12,15,22,17.344,20.174
2014,12,15,23,17.249,19.984
2014,12,16,0,17.582,20.436
2014,12,16,1,16.654,21.008
2014,12,16,2,16.868,21.032
2014,12,16,3,16.773,21.437
2014,12,16,4,16.534,22.489
2014,12,16,5,16.987,22.369
2014,12,16,6,17.962,22.274
2014,12,16,7,16.654,22.082
2014,12,16,8,17.463,20.817
2014,12,16,9,18.224,20.269
2014,12,16,10,19.532,20.388
2014,12,16,11,18.39,20.603
2014,12,16,12,17.986,21.175
2014,12,16,13,18.105,21.223
2014,12,16,14,17.177,22.154
2014,12,16,15,18.39,22.058
2014,12,16,16,18.176,22.92
2014,12,16,17,17.391,22.417
2014,12,16,18,18.224,22.609
2014,12,16,19,17.272,21.413
2014,12,16,20,17.891,21.39
2014,12,16,21,19.127,21.413
2014,12,16,22,19.984,20.936
2014,12,16,23,19.318,21.437
2014,12,17,0,19.508,21.437
2014,12,17,1,19.341,21.939
2014,12,17,2,17.819,22.082
2014,12,17,3,17.724,22.321
2014,12,17,4,18.723,22.992
2014,12,17,5,18.081,23.424
2014,12,17,6,18.794,23.016
2014,12,17,7,20.126,23.064
2014,12,17,8,18.152,23.16
2014,12,17,9,19.056,22.034
2014,12,17,10,19.056,21.7
2014,12,17,11,20.15,21.199
2014,12,17,12,20.222,21.7
2014,12,17,13,19.246,21.772
2014,12,17,14,19.579,22.298
2014,12,17,15,18.39,23.593
2014,12,17,16,18.129,23.376
2014,12,17,17,18.343,23.208
2014,12,17,18,18.913,23.256
2014,12,17,19,19.793,23.905
2014,12,17,20,18.913,23.857
2014,12,17,21,19.722,22.154
2014,12,17,22,19.888,22.178
2014,12,17,23,20.722,22.082
2014,12,18,0,20.865,21.724
2014,12,18,1,20.365,21.676
2014,12,18,2,20.746,22.202
2014,12,18,3,19.27,22.92
2014,12,18,4,18.794,22.824
2014,12,18,5,19.222,23.737
2014,12,18,6,19.77,23.545
2014,12,18,7,20.913,24.002
2014,12,18,8,21.652,24.05
2014,12,18,9,20.031,23.785
2014,12,18,10,19.817,22.753
2014,12,18,11,19.651,22.489
2014,12,18,12,19.722,22.417
2014,12,18,13,19.484,22.011
2014,12,18,14,20.46,22.633
2014,12,18,15,19.817,23.04
2014,12,18,16,19.912,24.002
2014,12,18,17,19.674,23.93
2014,12,18,18,19.413,23.376
2014,12,18,19,19.698,24.171
2014,12,18,20,20.317,24.026
2014,12,18,21,19.413,23.28
2014,12,18,22,19.318,22.274
2014,12,18,23,19.817,22.058
2014,12,19,0,19.246,20.77
2014,12,19,1,19.413,21.175
2014,12,19,2,19.413,21.103
2014,12,19,3,19.436,21.891
2014,12,19,4,19.127,23.424
2014,12,19,5,19.436,23.737
2014,12,19,6,19.603,23.833
2014,12,19,7,19.793,23.713
2014,12,19,8,20.031,23.978
2014,12,19,9,20.841,24.315
2014,12,19,10,19.127,23.184
2014,12,19,11,19.318,21.891
2014,12,19,12,19.389,21.246
2014,12,19,13,19.603,22.25
2014,12,19,14,20.46,21.366
2014,12,19,15,20.103,22.154
2014,12,19,16,19.817,22.681
2014,12,19,17,19.984,23.208
2014,12,19,18,20.126,23.472
2014,12,19,19,20.317,23.833
2014,12,19,20,20.46,23.593
2014,12,19,21,21.294,23.761
2014,12,19,22,19.365,23.689
2014,12,19,23,19.246,22.345
2014,12,20,0,20.15,21.199
2014,12,20,1,18.961,21.437
2014,12,20,2,19.603,21.963
2014,12,20,3,19.674,21.795
2014,12,20,4,19.579,21.963
2014,12,20,5,19.579,22.513
2014,12,20,6,19.912,23.569
2014,12,20,7,20.174,24.098
2014,12,20,8,20.317,24.195
2014,12,20,9,20.841,23.689
2014,12,20,10,19.936,24.581
2014,12,20,11,19.841,22.992
2014,12,20,12,20.079,22.058
2014,12,20,13,19.888,21.963
2014,12,20,14,20.484,21.461
2014,12,20,15,20.627,21.7
2014,12,20,16,20.412,22.202
2014,12,20,17,20.746,23.16
2014,12,20,18,20.412,23.232
2014,12,20,19,20.722,23.737
2014,12,20,20,20.865,24.146
2014,12,20,21,21.342,23.978
2014,12,20,22,21.103,23.665
2014,12,20,23,20.126,23.376
2014,12,21,0,19.532,22.92
2014,12,21,1,20.15,21.939
2014,12,21,2,19.222,21.748
2014,12,21,3,19.579,21.509
2014,12,21,4,19.96,21.604
2014,12,21,5,19.603,22.968
2014,12,21,6,19.865,23.833
2014,12,21,7,19.746,24.944
2014,12,21,8,20.365,24.171
2014,12,21,9,20.484,24.219
2014,12,21,10,21.413,24.291
2014,12,21,11,20.198,24.339
2014,12,21,12,19.912,22.753
2014,12,21,13,19.888,22.178
2014,12,21,14,20.031,21.7
2014,12,21,15,20.341,21.939
2014,12,21,16,21.27,22.441
2014,12,21,17,20.531,24.726
2014,12,21,18,20.817,23.809
2014,12,21,19,20.507,25.404
2014,12,21,20,20.555,25.137
2014,12,21,21,20.627,24.895
2014,12,21,22,21.557,25.21
2014,12,21,23,20.603,25.307
2014,12,22,0,20.412,23.328
2014,12,22,1,20.079,23.232
2014,12,22,2,19.389,22.154
2014,12,22,3,18.557,21.795
2014,12,22,4,19.484,21.676
2014,12,22,5,19.365,22.321
2014,12,22,6,19.318,23.785
2014,12,22,7,19.865,23.954
2014,12,22,8,19.96,24.508
2014,12,22,9,20.531,24.871
2014,12,22,10,20.746,24.339
2014,12,22,11,21.652,24.508
2014,12,22,12,19.341,24.412
2014,12,22,13,19.865,23.136
2014,12,22,14,20.126,22.609
2014,12,22,15,19.246,22.896
2014,12,22,16,20.317,21.891
2014,12,22,17,19.817,22.657
2014,12,22,18,19.96,24.05
2014,12,22,19,20.222,23.785
2014,12,22,20,20.293,24.363
2014,12,22,21,20.627,24.968
2014,12,22,22,20.793,25.21
2014,12,22,23,21.27,24.171
2014,12,23,0,20.222,24.605
2014,12,23,1,20.793,23.545
2014,12,23,2,20.388,22.321
2014,12,23,3,19.746,22.274
2014,12,23,4,18.771,21.604
2014,12,23,5,20.126,21.366
2014,12,23,6,19.651,22.345
2014,12,23,7,19.96,24.074
2014,12,23,8,20.436,23.617
2014,12,23,9,20.412,23.689
2014,12,23,10,20.365,24.847
2014,12,23,11,20.817,24.412
2014,12,23,12,20.984,24.605
2014,12,23,13,19.984,23.376
2014,12,23,14,21.318,22.609
2014,12,23,15,22.537,21.819
2014,12,23,16,23.4,21.795
2014,12,23,17,22.92,22.705
2014,12,23,18,22.465,22.968
2014,12,23,19,21.819,23.064
2014,12,23,20,21.175,23.232
2014,12,23,21,21.557,23.833
2014,12,23,22,21.509,23.978
2014,12,23,23,21.437,24.581
2014,12,24,0,22.369,24.895
2014,12,24,1,21.939,24.026
2014,12,24,2,22.489,22.92
2014,12,24,3,23.184,22.776
2014,12,24,4,22.441,22.92
2014,12,24,5,21.581,22.729
2014,12,24,6,21.819,22.848
2014,12,24,7,21.294,23.665
2014,12,24,8,22.369,24.122
2014,12,24,9,22.274,23.689
2014,12,24,10,22.465,23.713
2014,12,24,11,22.441,24.171
2014,12,24,12,22.513,23.978
2014,12,24,13,22.92,24.339
2014,12,24,14,21.533,23.809
2014,12,24,15,22.393,23.328
2014,12,24,16,22.968,23.04
2014,12,24,17,22.968,22.753
2014,12,24,18,22.968,23.376
2014,12,24,19,22.753,24.074
2014,12,24,20,22.393,24.968
2014,12,24,21,22.298,24.895
2014,12,24,22,22.106,24.581
2014,12,24,23,22.465,24.098
2014,12,25,0,22.537,24.484
2014,12,25,1,22.705,24.581
2014,12,25,2,22.609,24.339
2014,12,25,3,23.16,23.16
2014,12,25,4,23.304,23.256
2014,12,25,5,23.376,23.208
2014,12,25,6,23.208,23.256
2014,12,25,7,23.184,22.944
2014,12,25,8,23.208,23.761
2014,12,25,9,23.112,23.617
2014,12,25,10,23.088,23.665
2014,12,25,11,23.04,23.617
2014,12,25,12,23.04,24.171
2014,12,25,13,22.92,24.098
2014,12,25,14,23.112,24.171
2014,12,25,15,23.04,23.857
2014,12,25,16,23.593,23.448
2014,12,25,17,23.809,23.472
2014,12,25,18,23.641,23.424
2014,12,25,19,23.665,23.256
2014,12,25,20,23.328,23.954
2014,12,25,21,23.304,24.195
2014,12,25,22,23.112,24.412
2014,12,25,23,23.064,24.629
2014,12,26,0,23.016,24.557
2014,12,26,1,23.064,24.944
2014,12,26,2,23.016,24.968
2014,12,26,3,23.545,24.484
2014,12,26,4,23.954,23.857
2014,12,26,5,24.074,23.545
2014,12,26,6,23.954,23.569
2014,12,26,7,23.857,23.737
2014,12,26,8,23.785,23.737
2014,12,26,9,23.833,24.267
2014,12,26,10,23.761,24.267
2014,12,26,11,23.665,24.074
2014,12,26,12,23.665,24.653
2014,12,26,13,23.713,25.016
2014,12,26,14,23.665,24.871
2014,12,26,15,23.737,24.702
2014,12,26,16,23.737,24.677
2014,12,26,17,24.098,24.05
2014,12,26,18,24.195,24.171
2014,12,26,19,24.171,24.243
2014,12,26,20,24.05,24.315
2014,12,26,21,24.002,24.823
2014,12,26,22,23.809,24.968
2014,12,26,23,23.905,25.089
2014,12,27,0,23.737,25.065
2014,12,27,1,23.689,25.283
2014,12,27,2,23.689,25.453
2014,12,27,3,23.737,25.623
2014,12,27,4,24.122,25.04
2014,12,27,5,23.93,24.46
2014,12,27,6,24.074,24.098
2014,12,27,7,23.905,24.291
2014,12,27,8,23.761,24.267
2014,12,27,9,23.881,25.04
2014,12,27,10,24.002,24.823
2014,12,27,11,23.954,24.774
2014,12,27,12,23.641,24.677
2014,12,27,13,23.593,24.895
2014,12,27,14,23.569,25.137
2014,12,27,15,23.809,25.258
2014,12,27,16,23.208,25.331
2014,12,27,17,23.328,25.089
2014,12,27,18,23.16,24.363
2014,12,27,19,22.776,24.75
2014,12,27,20,23.04,24.919
2014,12,27,21,23.16,25.016
2014,12,27,22,23.28,25.162
2014,12,27,23,23.761,25.477
2014,12,28,0,23.905,25.283
2014,12,28,1,22.8,25.331
2014,12,28,2,23.4,25.355
2014,12,28,3,23.472,25.671
2014,12,28,4,23.905,25.963
2014,12,28,5,21.939,25.477
2014,12,28,6,23.04,24.968
2014,12,28,7,22.154,24.291
2014,12,28,8,22.633,24.267
2014,12,28,9,22.321,24.847
2014,12,28,10,22.824,25.234
2014,12,28,11,23.088,25.355
2014,12,28,12,21.581,25.525
2014,12,28,13,21.819,25.162
2014,12,28,14,22.25,24.412
2014,12,28,15,21.939,25.453
2014,12,28,16,22.92,25.623
2014,12,28,17,21.533,25.671
2014,12,28,18,20.507,25.162
2014,12,28,19,20.15,24.581
2014,12,28,20,20.15,24.508
2014,12,28,21,20.817,25.089
2014,12,28,22,21.008,25.307
2014,12,28,23,21.7,25.598
2014,12,29,0,21.963,25.695
2014,12,29,1,19.77,25.598
2014,12,29,2,20.484,25.331
2014,12,29,3,21.366,24.968
2014,12,29,4,21.963,25.525
2014,12,29,5,22.8,26.134
2014,12,29,6,19.746,26.036
2014,12,29,7,21.032,24.05
2014,12,29,8,20.936,24.146
2014,12,29,9,21.891,24.026
2014,12,29,10,21.581,25.089
2014,12,29,11,21.461,25.21
2014,12,29,12,21.413,25.21
2014,12,29,13,21.079,24.968
2014,12,29,14,21.318,23.617
2014,12,29,15,21.748,24.944
2014,12,29,16,21.103,25.113
2014,12,29,17,21.987,25.671
2014,12,29,18,20.841,25.841
2014,12,29,19,20.269,24.605
2014,12,29,20,20.555,24.484
2014,12,29,21,20.674,25.137
2014,12,29,22,21.413,24.291
2014,12,29,23,20.531,24.653
2014,12,30,0,21.7,25.55
2014,12,30,1,20.031,25.817
2014,12,30,2,19.77,24.629
2014,12,30,3,21.294,25.162
2014,12,30,4,20.388,25.016
2014,12,30,5,20.913,25.574
2014,12,30,6,22.633,25.841
2014,12,30,7,20.031,26.207
2014,12,30,8,20.889,23.497
2014,12,30,9,22.226,24.581
2014,12,30,10,22.034,23.978
2014,12,30,11,23.809,24.098
2014,12,30,12,22.657,24.243
2014,12,30,13,21.294,24.702
2014,12,30,14,21.772,24.436
2014,12,30,15,21.223,24.508
2014,12,30,16,21.509,25.477
2014,12,30,17,20.746,25.113
2014,12,30,18,21.39,25.647
2014,12,30,19,21.223,26.012
2014,12,30,20,21.509,25.428
2014,12,30,21,21.413,23.809
2014,12,30,22,21.581,24.629
2014,12,30,23,21.246,24.219
2014,12,31,0,21.867,24.436
2014,12,31,1,21.652,24.629
2014,12,31,2,21.437,25.428
2014,12,31,3,21.485,25.72
2014,12,31,4,21.939,25.671
2014,12,31,5,21.557,26.475
2014,12,31,6,21.27,25.89
2014,12,31,7,23.16,26.329
2014,12,31,8,20.46,26.622
2014,12,31,9,20.46,24.315
2014,12,31,10,20.96,24.944
2014,12,31,11,22.321,24.098
2014,12,31,12,21.915,24.508
2014,12,31,13,21.939,24.315
2014,12,31,14,21.461,25.137
2014,12,31,15,21.39,25.307
2014,12,31,16,21.294,25.016
2014,12,31,17,21.413,25.963
2014,12,31,18,21.199,26.329
2014,12,31,19,21.223,26.573
2014,12,31,20,21.461,25.939
2014,12,31,21,21.437,25.113
2014,12,31,22,20.865,24.46
2014,12,31,23,21.246,23.857
2015,1,1,0,21.294,24.629
2015,1,1,1,20.722,25.258
2015,1,1,2,21.437,25.089
2015,1,1,3,21.366,25.016
2015,1,1,4,21.246,24.847
2015,1,1,5,21.175,25.914
2015,1,1,6,21.437,26.134
2015,1,1,7,21.509,26.402
2015,1,1,8,21.724,26.524
2015,1,1,9,20.388,25.04
2015,1,1,10,20.174,24.243
2015,1,1,11,20.031,24.944
2015,1,1,12,20.46,24.46
2015,1,1,13,20.246,24.968
2015,1,1,14,20.722,24.702
2015,1,1,15,21.246,25.258
2015,1,1,16,20.603,25.453
2015,1,1,17,21.079,25.744
2015,1,1,18,20.841,25.817
2015,1,1,19,21.437,26.085
