,intensidade,direcao,uwind,vwind,Anom
2015-12-03 21:00:00,6.8,55.0,-5.5702,-3.9003,0.07205136986
2015-12-03 22:00:00,6.7,59.0,-5.743,-3.4508,-0.02794863014
2015-12-03 23:00:00,7.3,59.0,-6.2573,-3.7598,-0.1079486301
2015-12-04 00:00:00,7.5,56.0,-6.2178,-4.1939,-0.1479486301
2015-12-04 01:00:00,7.3,56.0,-6.052,-4.0821,-0.1779486301
2015-12-04 02:00:00,5.9,51.0,-4.5852,-3.713,-0.2279486301
2015-12-04 03:00:00,6.0,49.0,-4.5283,-3.9364,-0.2979486301
2015-12-04 04:00:00,6.1,47.0,-4.4613,-4.1602,-0.3579486301
2015-12-04 05:00:00,3.8,40.0,-2.4426,-2.911,-0.3379486301
2015-12-04 06:00:00,4.4,38.0,-2.7089,-3.4672,-0.2379486301
2015-12-04 07:00:00,3.8,33.0,-2.0696,-3.1869,-0.07794863014
2015-12-04 08:00:00,3.7,40.0,-2.3783,-2.8344,0.05205136986
2015-12-04 09:00:00,3.0,29.0,-1.4544,-2.6239,0.1120513699
2015-12-04 10:00:00,4.1,49.0,-3.0943,-2.6898,0.1020513699
2015-12-04 11:00:00,5.6,49.0,-4.2264,-3.6739,0.062051369860000004
2015-12-04 12:00:00,4.3,47.0,-3.1448,-2.9326,0.04205136986
2015-12-04 13:00:00,4.5,52.0,-3.546,-2.7705,0.012051369860000001
2015-12-04 14:00:00,4.3,49.0,-3.2453,-2.8211,-0.04794863014
2015-12-04 15:00:00,3.7,43.0,-2.5234,-2.706,-0.12794863010000002
2015-12-04 16:00:00,4.7,53.0,-3.7536,-2.8285,-0.2079486301
2015-12-04 17:00:00,5.3,58.0,-4.4947,-2.8086,-0.2379486301
2015-12-04 18:00:00,5.4,56.0,-4.4768,-3.0196,-0.1779486301
2015-12-04 19:00:00,5.5,60.0,-4.7631,-2.75,-0.04794863014
2015-12-04 20:00:00,5.6,58.0,-4.7491,-2.9675,0.09205136986
2015-12-04 21:00:00,4.7,53.0,-3.7536,-2.8285,0.1520513699
2015-12-04 22:00:00,3.1,43.0,-2.1142,-2.2672,0.1420513699
2015-12-04 23:00:00,1.4,51.0,-1.088,-0.881,0.08205136986
2015-12-05 00:00:00,1.3,93.0,-1.2982,0.068,0.03205136986
2015-12-05 01:00:00,1.0,84.0,-0.9945,-0.1045,-0.02794863014
2015-12-05 02:00:00,1.1,85.0,-1.0958,-0.0959,-0.08794863014000001
2015-12-05 03:00:00,0.5,30.0,-0.25,-0.433,-0.1679486301
2015-12-05 04:00:00,0.8,290.0,0.7518,-0.2736,-0.2579486301
2015-12-05 05:00:00,1.0,320.0,0.6428,-0.766,-0.3179486301
2015-12-05 06:00:00,0.6,301.0,0.5143,-0.309,-0.2979486301
2015-12-05 07:00:00,1.8,353.0,0.2194,-1.7866,-0.1879486301
2015-12-05 08:00:00,1.4,339.0,0.5017,-1.307,-0.02794863014
2015-12-05 09:00:00,0.6,269.0,0.5999,0.0105,0.1120513699
2015-12-05 10:00:00,0.6,307.0,0.4792,-0.3611,0.1920513699
2015-12-05 11:00:00,1.1,82.0,-1.0893,-0.1531,0.2020513699
2015-12-05 12:00:00,1.5,106.0,-1.4419,0.4135,0.1720513699
2015-12-05 13:00:00,2.3,155.0,-0.972,2.0845,0.1120513699
2015-12-05 14:00:00,5.6,180.0,0.0,5.6,0.03205136986
2015-12-05 15:00:00,5.5,182.0,0.1919,5.4966,-0.08794863014000001
2015-12-05 16:00:00,6.0,181.0,0.1047,5.9991,-0.2079486301
2015-12-05 17:00:00,5.7,179.0,-0.0995,5.6991,-0.2979486301
2015-12-05 18:00:00,7.1,179.0,-0.1239,7.0989,-0.3179486301
2015-12-05 19:00:00,7.9,194.0,1.9112,7.6653,-0.2479486301
2015-12-05 20:00:00,7.6,199.0,2.4743,7.1859,-0.11794863010000001
2015-12-05 21:00:00,7.5,197.0,2.1928,7.1723,0.03205136986
2015-12-05 22:00:00,6.1,198.0,1.885,5.8014,0.1420513699
2015-12-05 23:00:00,6.1,198.0,1.885,5.8014,0.1820513699
2015-12-06 00:00:00,4.5,198.0,1.3906,4.2798,0.1520513699
2015-12-06 01:00:00,4.1,209.0,1.9877,3.5859,0.07205136986
2015-12-06 02:00:00,3.6,203.0,1.4066,3.3138,-0.03794863014
2015-12-06 03:00:00,1.8,221.0,1.1809,1.3585,-0.1679486301
2015-12-06 04:00:00,2.3,228.0,1.7092,1.539,-0.2779486301
2015-12-06 05:00:00,3.3,211.0,1.6996,2.8287,-0.3679486301
2015-12-06 06:00:00,2.6,222.0,1.7397,1.9322,-0.3979486301
2015-12-06 07:00:00,2.4,216.0,1.4107,1.9416,-0.3479486301
2015-12-06 08:00:00,2.7,220.0,1.7355,2.0683,-0.2179486301
2015-12-06 09:00:00,1.2,225.0,0.8485,0.8485,-0.03794863014
2015-12-06 10:00:00,4.1,212.0,2.1727,3.477,0.1320513699
2015-12-06 11:00:00,4.1,210.0,2.05,3.5507,0.2320513699
2015-12-06 12:00:00,4.6,207.0,2.0884,4.0986,0.2520513699
2015-12-06 13:00:00,5.0,198.0,1.5451,4.7553,0.1920513699
2015-12-06 14:00:00,5.4,180.0,0.0,5.4,0.09205136986
2015-12-06 15:00:00,6.1,176.0,-0.4255,6.0851,-0.03794863014
2015-12-06 16:00:00,5.6,180.0,0.0,5.6,-0.1679486301
2015-12-06 17:00:00,5.5,183.0,0.2878,5.4925,-0.2879486301
2015-12-06 18:00:00,5.4,177.0,-0.2826,5.3926,-0.3379486301
2015-12-06 19:00:00,5.2,178.0,-0.1815,5.1968,-0.2979486301
2015-12-06 20:00:00,3.3,176.0,-0.2302,3.292,-0.1779486301
2015-12-06 21:00:00,3.1,173.0,-0.3778,3.0769,0.012051369860000001
2015-12-06 22:00:00,3.1,181.0,0.0541,3.0995,0.2220513699
2015-12-06 23:00:00,2.6,179.0,-0.0454,2.5996,0.3720513699
2015-12-07 00:00:00,2.4,186.0,0.2509,2.3869,0.4120513699
2015-12-07 01:00:00,2.2,195.0,0.5694,2.125,0.3520513699
2015-12-07 02:00:00,2.3,190.0,0.3994,2.2651,0.2620513699
2015-12-07 03:00:00,2.8,207.0,1.2712,2.4948,0.1420513699
2015-12-07 04:00:00,1.8,232.0,1.4184,1.1082,0.00205136986
2015-12-07 05:00:00,1.4,215.0,0.803,1.1468,-0.12794863010000002
2015-12-07 06:00:00,1.1,277.0,1.0918,-0.1341,-0.2279486301
2015-12-07 07:00:00,1.2,279.0,1.1852,-0.1877,-0.2379486301
2015-12-07 08:00:00,1.2,289.0,1.1346,-0.3907,-0.1479486301
2015-12-07 09:00:00,0.7,305.0,0.5734,-0.4015,0.04205136986
2015-12-07 10:00:00,1.1,200.0,0.3762,1.0337,0.2520513699
2015-12-07 11:00:00,4.0,204.0,1.6269,3.6542,0.4120513699
